Date,Open,High,Low,Close,Volume
2001-07-10,563.2100219726562,565.510009765625,557.510009765625,558.5999755859375,229000
2001-07-11,547.1500244140625,558.530029296875,545.760009765625,553.6500244140625,208200
2001-07-12,561.5,566.260009765625,559.9500122070312,559.9500122070312,302700
2001-07-13,571.1599731445312,571.1599731445312,546.969970703125,548.489990234375,259000
2001-07-16,551.4299926757812,554.9299926757812,545.1699829101562,548.9299926757812,228100
2001-07-18,550.9400024414062,551.969970703125,539.0399780273438,540.530029296875,275300
2001-07-19,534.1300048828125,545.739990234375,534.1300048828125,545.739990234375,263200
2001-07-20,540.260009765625,541.9500122070312,534.3900146484375,537.7100219726562,275200
2001-07-23,535.0,538.3499755859375,522.3800048828125,524.2100219726562,265300
2001-07-24,518.9400024414062,527.3699951171875,512.780029296875,526.6199951171875,485600
2001-07-25,519.739990234375,528.3300170898438,516.6400146484375,526.0800170898438,371400
2001-07-26,529.6500244140625,531.9600219726562,527.219970703125,529.219970703125,313200
2001-07-27,536.8599853515625,542.5800170898438,534.9400024414062,541.1300048828125,396000
2001-07-30,542.0800170898438,542.0800170898438,532.8499755859375,533.530029296875,274100
2001-07-31,534.8400268554688,541.5499877929688,532.5499877929688,541.5499877929688,202400
2001-08-01,546.2999877929688,563.6699829101562,542.0,562.7899780273438,441200
2001-08-02,565.3900146484375,572.030029296875,557.2899780273438,567.4600219726562,445700
2001-08-03,572.0,572.0,563.5499877929688,568.6900024414062,267800
2001-08-06,564.719970703125,573.5599975585938,563.530029296875,569.3699951171875,375400
2001-08-07,562.1699829101562,568.5700073242188,561.2899780273438,567.5,366600
2001-08-08,568.0700073242188,568.8499755859375,561.3499755859375,565.9400024414062,362100
2001-08-09,554.4600219726562,559.1699829101562,549.6699829101562,549.6699829101562,318600
2001-08-10,556.0399780273438,558.27001953125,552.0,555.3400268554688,286500
2001-08-13,558.47998046875,562.0,552.1699829101562,562.0,298600
2001-08-14,565.2000122070312,577.239990234375,564.8599853515625,577.1500244140625,539400
2001-08-16,571.1900024414062,582.7999877929688,569.530029296875,580.9500122070312,525600
2001-08-17,581.52001953125,585.3599853515625,577.0999755859375,580.989990234375,437400
2001-08-20,568.5800170898438,574.1599731445312,566.4199829101562,567.0900268554688,381800
2001-08-21,571.77001953125,572.8599853515625,561.4400024414062,568.6799926757812,356400
2001-08-22,560.530029296875,575.2999877929688,560.530029296875,574.8699951171875,525800
2001-08-23,578.6199951171875,580.510009765625,568.8200073242188,570.0700073242188,482300
2001-08-24,571.969970703125,573.1900024414062,563.9000244140625,569.3099975585938,415300
2001-08-27,577.4600219726562,585.3400268554688,574.7100219726562,578.739990234375,478600
2001-08-28,577.75,578.6199951171875,573.0999755859375,576.510009765625,445200
2001-08-29,569.77001953125,570.030029296875,563.280029296875,565.6300048828125,469000
2001-08-30,555.97998046875,564.3599853515625,554.469970703125,564.3599853515625,711800
2001-08-31,552.780029296875,554.47998046875,542.2100219726562,545.1099853515625,720400
2001-09-03,545.02001953125,547.6300048828125,539.1699829101562,541.8300170898438,415200
2001-09-04,543.0999755859375,558.7899780273438,540.3300170898438,558.7899780273438,500000
2001-09-05,550.4299926757812,553.6099853515625,547.8800048828125,551.9099731445312,788700
2001-09-06,552.4099731445312,559.1699829101562,551.3499755859375,552.5900268554688,588200
2001-09-07,546.7899780273438,555.510009765625,544.72998046875,555.0800170898438,491300
2001-09-10,547.989990234375,551.260009765625,545.1599731445312,550.72998046875,595800
2001-09-11,550.9000244140625,553.6099853515625,539.719970703125,540.5700073242188,612400
2001-09-12,490.1400146484375,499.8999938964844,474.5799865722656,475.6000061035156,242800
2001-09-13,491.6099853515625,499.25,484.489990234375,499.25,1022900
2001-09-14,497.1499938964844,497.1499938964844,472.9800109863281,482.2900085449219,1021300
2001-09-17,475.3099975585938,476.4200134277344,464.3900146484375,468.760009765625,732200
2001-09-18,481.4500122070312,485.1199951171875,478.239990234375,484.9299926757812,693000
2001-09-19,484.1600036621094,491.989990234375,480.3999938964844,486.75,783900
2001-09-20,482.7900085449219,482.7900085449219,473.5,480.2699890136719,627800
2001-09-21,466.5700073242188,472.3099975585938,463.5400085449219,472.3099975585938,564300
2001-09-24,473.75,482.1900024414062,471.9100036621094,482.1900024414062,538800
2001-09-25,491.5899963378906,491.6799926757812,470.3800048828125,472.1300048828125,640100
2001-09-26,473.4100036621094,475.7999877929688,468.4800109863281,472.8500061035156,423400
2001-09-27,467.4500122070312,472.3800048828125,464.4200134277344,472.3800048828125,453300
2001-09-28,475.5599975585938,483.2099914550781,472.7099914550781,479.6799926757812,426700
2001-10-04,498.8699951171875,501.2200012207031,494.760009765625,500.6400146484375,547900
2001-10-05,499.7999877929688,502.1099853515625,496.6600036621094,501.9200134277344,781800
2001-10-08,497.4400024414062,501.5599975585938,493.1199951171875,496.1300048828125,687400
2001-10-09,501.0199890136719,509.2099914550781,501.0199890136719,507.6099853515625,655200
2001-10-10,503.0799865722656,505.4100036621094,500.4400024414062,503.4599914550781,474800
2001-10-11,514.8400268554688,519.5599975585938,513.8699951171875,517.0499877929688,598500
2001-10-12,526.0599975585938,526.2000122070312,510.9299926757812,516.4000244140625,628100
2001-10-15,513.5499877929688,517.469970703125,511.2900085449219,513.989990234375,373200
2001-10-16,514.4299926757812,522.1599731445312,514.0399780273438,521.9099731445312,419500
2001-10-17,527.8099975585938,529.5399780273438,522.3699951171875,528.2899780273438,448500
2001-10-18,522.3099975585938,526.489990234375,519.4099731445312,524.2100219726562,387700
2001-10-19,522.9299926757812,530.0800170898438,521.4199829101562,528.0399780273438,661500
2001-10-22,532.0,532.1199951171875,524.3200073242188,528.7000122070312,429000
2001-10-23,533.6799926757812,538.2899780273438,530.4500122070312,530.5,466400
2001-10-24,532.6300048828125,541.9600219726562,531.4600219726562,541.489990234375,382300
2001-10-25,542.8300170898438,545.1199951171875,539.6199951171875,542.1900024414062,641000
2001-10-26,545.1500244140625,547.25,539.9099731445312,543.4099731445312,359700
2001-10-29,548.219970703125,550.9299926757812,544.0700073242188,547.8699951171875,412800
2001-10-30,538.989990234375,539.9299926757812,533.2000122070312,533.8699951171875,359400
2001-10-31,530.530029296875,537.8099975585938,529.75,537.8099975585938,592300
2001-11-01,540.6300048828125,546.1199951171875,536.2000122070312,544.0900268554688,461600
2001-11-02,547.989990234375,554.0499877929688,547.510009765625,550.5700073242188,855800
2001-11-05,555.6199951171875,561.6199951171875,552.8900146484375,561.6199951171875,417300
2001-11-06,567.3499755859375,569.8200073242188,565.469970703125,565.469970703125,494000
2001-11-07,567.030029296875,567.9400024414062,560.8800048828125,562.030029296875,449400
2001-11-08,564.8200073242188,574.75,564.8200073242188,573.0399780273438,531400
2001-11-09,575.0999755859375,579.1900024414062,569.7100219726562,576.75,823700
2001-11-12,581.7100219726562,584.47998046875,575.5800170898438,584.47998046875,743100
2001-11-13,580.8699951171875,589.6400146484375,577.1900024414062,588.8300170898438,861900
2001-11-14,595.0,606.6799926757812,592.8900146484375,606.6799926757812,943700
2001-11-15,602.0900268554688,612.3200073242188,600.719970703125,606.4400024414062,803700
2001-11-16,605.7100219726562,612.530029296875,602.8300170898438,610.8800048828125,705200
2001-11-19,610.77001953125,630.02001953125,610.77001953125,626.4299926757812,973100
2001-11-20,630.969970703125,636.0599975585938,614.1900024414062,616.3300170898438,918000
2001-11-21,609.8800048828125,621.1699829101562,609.1799926757812,615.4500122070312,709100
2001-11-22,617.8200073242188,624.5599975585938,609.8099975585938,624.5599975585938,771300
2001-11-23,627.4500122070312,647.2000122070312,627.4500122070312,645.1799926757812,802100
2001-11-26,655.0800170898438,674.5599975585938,654.8699951171875,674.5599975585938,783700
2001-11-27,674.6099853515625,680.9099731445312,661.4400024414062,670.0999755859375,807300
2001-11-28,661.97998046875,665.0700073242188,630.760009765625,632.02001953125,717900
2001-11-29,624.1799926757812,641.1099853515625,616.510009765625,628.8599853515625,650900
2001-11-30,645.6300048828125,649.4000244140625,640.22998046875,643.8900146484375,792600
2001-12-03,643.6099853515625,654.0,631.8699951171875,650.6599731445312,888600
2001-12-04,648.510009765625,656.3300170898438,642.739990234375,649.9000244140625,897600
2001-12-05,663.47998046875,696.0599975585938,663.47998046875,688.3099975585938,789600
2001-12-06,707.0599975585938,715.9299926757812,678.8099975585938,686.6099853515625,869700
2001-12-07,691.3699951171875,708.1500244140625,683.6199951171875,704.5,670400
2001-12-10,701.3599853515625,702.010009765625,665.739990234375,668.77001953125,669100
2001-12-11,659.760009765625,671.6799926757812,655.6500244140625,670.0800170898438,565300
2001-12-12,667.010009765625,683.260009765625,658.1699829101562,681.4299926757812,539200
2001-12-13,682.469970703125,684.3099975585938,667.9500122070312,676.5900268554688,577100
2001-12-14,666.989990234375,676.6599731445312,660.760009765625,665.2000122070312,498300
2001-12-17,661.2899780273438,662.0800170898438,645.8699951171875,648.280029296875,531800
2001-12-18,655.969970703125,662.5900268554688,639.6199951171875,643.760009765625,600200
2001-12-19,652.9099731445312,654.6300048828125,642.6500244140625,647.0499877929688,627600
2001-12-20,649.2999877929688,666.47998046875,642.8599853515625,664.510009765625,504000
2001-12-21,651.9000244140625,653.9299926757812,641.7000122070312,644.7100219726562,355200
2001-12-24,647.72998046875,655.2999877929688,642.260009765625,646.489990234375,390800
2001-12-26,650.22998046875,655.2000122070312,648.8400268554688,653.8699951171875,568400
2001-12-27,650.3099975585938,672.5499877929688,646.2999877929688,668.5499877929688,541600
2001-12-28,680.219970703125,695.9600219726562,680.219970703125,693.7000122070312,514800
2002-01-02,698.0,725.0599975585938,690.3599853515625,724.9500122070312,618700
2002-01-03,726.760009765625,735.77001953125,722.3499755859375,727.6599731445312,752600
2002-01-04,744.4600219726562,750.8300170898438,739.1400146484375,747.719970703125,630700
2002-01-07,748.5399780273438,757.8099975585938,735.5499877929688,751.47998046875,753600
2002-01-08,747.2100219726562,750.8900146484375,734.760009765625,734.760009765625,799300
2002-01-09,732.3800048828125,751.6099853515625,729.3400268554688,751.6099853515625,942600
2002-01-10,747.4400024414062,751.8300170898438,728.219970703125,728.22998046875,1057100
2002-01-11,737.3099975585938,742.3400268554688,718.739990234375,727.3599853515625,798900
2002-01-14,721.4299926757812,744.030029296875,720.780029296875,744.030029296875,751500
2002-01-15,732.5800170898438,732.5800170898438,716.3400268554688,718.6400146484375,730800
2002-01-16,718.0800170898438,723.8900146484375,710.9500122070312,710.9500122070312,548400
2002-01-17,703.4299926757812,715.9000244140625,698.2999877929688,713.5,714700
2002-01-18,713.3499755859375,718.3900146484375,705.2100219726562,708.469970703125,537700
2002-01-21,704.72998046875,717.3499755859375,701.010009765625,717.3499755859375,522500
2002-01-22,721.6500244140625,731.0900268554688,717.77001953125,724.3599853515625,700500
2002-01-23,715.7899780273438,742.8400268554688,714.6099853515625,742.6199951171875,588800
2002-01-24,749.5999755859375,763.4199829101562,748.1799926757812,757.7100219726562,717400
2002-01-25,769.510009765625,784.1199951171875,766.5900268554688,774.6799926757812,760400
2002-01-28,787.6500244140625,787.6500244140625,773.489990234375,780.239990234375,705800
2002-01-29,780.469970703125,784.4600219726562,769.530029296875,774.030029296875,679200
2002-01-30,748.780029296875,759.239990234375,745.77001953125,749.4500122070312,778500
2002-01-31,761.1199951171875,762.219970703125,742.8900146484375,748.0700073242188,670600
2002-02-01,757.0700073242188,761.8499755859375,739.1500244140625,742.4199829101562,758400
2002-02-04,740.97998046875,747.3599853515625,728.5800170898438,730.2100219726562,554900
2002-02-05,720.7000122070312,739.9099731445312,718.8599853515625,739.9099731445312,553700
2002-02-06,736.4500122070312,745.6300048828125,736.4500122070312,741.5499877929688,585600
2002-02-07,736.6199951171875,746.9600219726562,724.6900024414062,727.7100219726562,504400
2002-02-08,730.8200073242188,739.6599731445312,722.530029296875,739.6599731445312,522900
2002-02-14,764.1500244140625,796.1799926757812,762.4099731445312,796.1799926757812,759500
2002-02-15,781.989990234375,793.6699829101562,781.6599731445312,783.5900268554688,747900
2002-02-18,783.75,795.3699951171875,782.9299926757812,790.3699951171875,869400
2002-02-19,794.3300170898438,797.72998046875,779.9500122070312,782.27001953125,677900
2002-02-20,774.010009765625,780.5399780273438,769.7100219726562,776.8900146484375,589400
2002-02-21,788.6300048828125,789.47998046875,772.5,787.6199951171875,639400
2002-02-22,774.780029296875,792.6400146484375,773.4000244140625,792.0,683500
2002-02-25,796.7999877929688,801.969970703125,786.72998046875,791.47998046875,479000
2002-02-26,806.219970703125,810.4299926757812,795.4199829101562,801.1400146484375,591100
2002-02-27,800.7000122070312,822.1099853515625,800.7000122070312,822.1099853515625,695100
2002-02-28,825.1199951171875,826.5999755859375,815.52001953125,819.989990234375,676100
2002-03-04,842.2100219726562,847.3900146484375,834.2100219726562,834.2100219726562,621800
2002-03-05,847.8599853515625,847.8599853515625,834.9500122070312,841.9500122070312,763000
2002-03-06,840.4500122070312,850.6099853515625,837.0499877929688,843.0599975585938,904900
2002-03-07,847.8599853515625,850.0800170898438,826.2000122070312,829.4400024414062,734600
2002-03-08,828.9000244140625,833.719970703125,815.5399780273438,825.27001953125,626600
2002-03-11,828.219970703125,830.3800048828125,818.4299926757812,827.02001953125,541700
2002-03-12,824.47998046875,846.030029296875,824.47998046875,846.030029296875,651600
2002-03-13,841.9299926757812,854.47998046875,839.47998046875,849.1300048828125,593100
2002-03-14,846.6400146484375,856.8599853515625,829.0499877929688,856.8599853515625,686300
2002-03-15,847.5700073242188,868.02001953125,845.4000244140625,860.3599853515625,717100
2002-03-18,877.1900024414062,878.3200073242188,863.6500244140625,869.7100219726562,753900
2002-03-19,872.6500244140625,890.4400024414062,869.8599853515625,889.97998046875,701800
2002-03-20,895.3300170898438,903.7899780273438,882.0999755859375,887.47998046875,760300
2002-03-21,875.6099853515625,891.5599975585938,875.6099853515625,885.6400146484375,648200
2002-03-22,890.3200073242188,908.4000244140625,883.260009765625,895.97998046875,664100
2002-03-25,901.4299926757812,903.77001953125,879.4099731445312,879.4099731445312,576100
2002-03-26,872.5700073242188,884.1799926757812,872.5700073242188,881.030029296875,465600
2002-03-27,888.3200073242188,903.97998046875,884.8400268554688,902.4600219726562,608000
2002-03-28,905.1900024414062,914.9299926757812,892.6699829101562,892.6699829101562,654100
2002-03-29,902.0499877929688,906.25,893.1799926757812,895.5800170898438,454900
2002-04-01,900.469970703125,900.469970703125,874.9000244140625,875.8300170898438,489800
2002-04-02,878.9000244140625,905.3400268554688,871.4500122070312,905.3400268554688,506200
2002-04-03,899.97998046875,919.8900146484375,898.280029296875,918.5900268554688,547800
2002-04-04,912.9400024414062,920.8699951171875,908.8200073242188,918.010009765625,500400
2002-04-08,920.8300170898438,926.22998046875,900.239990234375,900.6900024414062,556200
2002-04-09,903.7899780273438,905.260009765625,884.4299926757812,888.6699829101562,657000
2002-04-10,882.0800170898438,882.0800170898438,855.469970703125,856.030029296875,562300
2002-04-11,858.219970703125,873.25,853.1799926757812,862.8599853515625,726300
2002-04-12,855.0399780273438,875.719970703125,854.1199951171875,875.6900024414062,802900
2002-04-15,879.0399780273438,897.0999755859375,877.989990234375,894.280029296875,942700
2002-04-16,896.4099731445312,904.6099853515625,891.0,901.2899780273438,741700
2002-04-17,919.469970703125,932.6699829101562,918.6699829101562,930.510009765625,775600
2002-04-18,926.6900024414062,941.739990234375,925.0599975585938,937.6099853515625,884800
2002-04-19,936.8900146484375,941.4600219726562,922.1799926757812,923.9400024414062,851700
2002-04-22,930.0999755859375,943.5399780273438,912.5399780273438,920.8900146484375,804800
2002-04-23,918.0599975585938,927.0999755859375,909.0700073242188,925.7000122070312,803300
2002-04-24,921.75,927.1500244140625,906.010009765625,915.6900024414062,745400
2002-04-25,898.4400024414062,903.4000244140625,872.5800170898438,872.5800170898438,615700
2002-04-26,871.5399780273438,878.3200073242188,864.0599975585938,869.6500244140625,648900
2002-04-29,848.52001953125,863.0999755859375,833.4199829101562,838.510009765625,584400
2002-04-30,840.3099975585938,847.1900024414062,829.1599731445312,842.3400268554688,992300
2002-05-02,855.4099731445312,860.719970703125,844.2000122070312,859.8599853515625,695000
2002-05-03,852.0399780273438,859.3200073242188,836.7100219726562,856.719970703125,630200
2002-05-06,840.9299926757812,843.5700073242188,826.8699951171875,826.8699951171875,493900
2002-05-07,814.0599975585938,826.3400268554688,811.6599731445312,826.3400268554688,564500
2002-05-08,839.02001953125,850.9000244140625,837.260009765625,844.6699829101562,658800
2002-05-09,865.2999877929688,869.4500122070312,838.6699829101562,838.6699829101562,968400
2002-05-10,835.030029296875,842.3300170898438,812.7999877929688,817.9299926757812,447500
2002-05-13,808.969970703125,827.030029296875,804.9099731445312,821.8900146484375,414200
2002-05-14,834.489990234375,839.7999877929688,826.9600219726562,837.3699951171875,702600
2002-05-15,850.5800170898438,866.030029296875,850.5800170898438,862.6199951171875,625600
2002-05-16,861.9500122070312,867.2100219726562,856.7000122070312,858.0399780273438,881700
2002-05-17,867.4400024414062,878.3900146484375,866.7000122070312,875.030029296875,862100
2002-05-20,876.3699951171875,878.6799926757812,865.1099853515625,865.780029296875,620200
2002-05-21,858.4199829101562,862.9199829101562,836.6199951171875,837.5599975585938,740700
2002-05-22,837.5900268554688,863.0599975585938,829.5,863.0599975585938,664500
2002-05-23,858.5,863.1599731445312,844.1500244140625,845.510009765625,952300
2002-05-24,853.4099731445312,861.030029296875,851.010009765625,854.5700073242188,786300
2002-05-27,850.1199951171875,860.3699951171875,836.8900146484375,840.5700073242188,618500
2002-05-28,845.780029296875,849.3400268554688,834.6400146484375,848.7999877929688,806600
2002-05-29,838.72998046875,838.72998046875,821.8099975585938,835.1900024414062,839200
2002-05-30,825.8400268554688,831.52001953125,812.1199951171875,815.6099853515625,589200
2002-05-31,815.1400146484375,820.510009765625,794.9199829101562,796.4000244140625,686800
2002-06-03,793.530029296875,807.1500244140625,787.0399780273438,804.9299926757812,566900
2002-06-04,789.0,807.1900024414062,785.5800170898438,806.3300170898438,584300
2002-06-05,813.0399780273438,818.5499877929688,808.0800170898438,809.5900268554688,703400
2002-06-07,793.9000244140625,799.260009765625,788.1199951171875,795.1599731445312,833300
2002-06-10,803.1799926757812,814.6900024414062,802.02001953125,811.9000244140625,1128200
2002-06-11,810.0800170898438,816.1699829101562,803.2000122070312,815.3300170898438,952200
2002-06-12,809.530029296875,823.0599975585938,807.3699951171875,823.0599975585938,615800
2002-06-14,820.4299926757812,832.260009765625,820.2000122070312,822.010009765625,596600
2002-06-17,824.1799926757812,828.0700073242188,809.1599731445312,809.1599731445312,645300
2002-06-18,824.25,827.489990234375,809.3900146484375,809.4000244140625,661400
2002-06-19,806.3599853515625,814.25,770.47998046875,776.3699951171875,687800
2002-06-20,769.8300170898438,779.9299926757812,764.530029296875,776.8099975585938,834500
2002-06-21,767.5,783.3499755859375,758.9500122070312,778.530029296875,773200
2002-06-24,767.8300170898438,773.8300170898438,755.8099975585938,767.9199829101562,614300
2002-06-25,773.75,778.6799926757812,753.8200073242188,755.9199829101562,660800
2002-06-26,735.4400024414062,735.4400024414062,699.1500244140625,701.8699951171875,605400
2002-06-27,717.8900146484375,722.0599975585938,703.52001953125,710.4299926757812,894900
2002-06-28,723.72998046875,747.6199951171875,722.6300048828125,742.719970703125,641000
2002-07-02,722.5800170898438,750.5999755859375,720.7000122070312,746.22998046875,430100
2002-07-03,740.8599853515625,756.0599975585938,733.5700073242188,753.3599853515625,416000
2002-07-04,762.1599731445312,768.739990234375,754.4199829101562,768.739990234375,1420600
2002-07-05,768.510009765625,797.4199829101562,768.510009765625,787.8300170898438,989000
2002-07-08,807.1199951171875,807.3599853515625,778.780029296875,783.3499755859375,972600
2002-07-09,787.8300170898438,801.989990234375,784.1300048828125,801.989990234375,1480500
2002-07-10,795.02001953125,802.75,790.4500122070312,794.7100219726562,731600
2002-07-11,782.75,782.75,764.8800048828125,764.8800048828125,1136300
2002-07-12,780.489990234375,793.4400024414062,776.4500122070312,792.9299926757812,1805000
2002-07-15,787.6500244140625,799.8699951171875,780.2999877929688,783.52001953125,1763600
2002-07-16,785.280029296875,792.6099853515625,767.8699951171875,771.4500122070312,1977400
2002-07-18,774.25,780.280029296875,770.8599853515625,773.8499755859375,1804700
2002-07-19,759.4099731445312,761.6799926757812,744.3599853515625,754.6199951171875,2149100
2002-07-22,724.489990234375,736.5800170898438,719.3800048828125,720.9000244140625,1445400
2002-07-23,715.8099975585938,743.52001953125,709.3699951171875,743.52001953125,2379300
2002-07-24,723.760009765625,726.22998046875,715.0999755859375,721.4099731445312,1965400
2002-07-25,752.780029296875,752.780029296875,723.52001953125,723.52001953125,1359000
2002-07-26,716.969970703125,722.9199829101562,688.6799926757812,697.8400268554688,964900
2002-07-29,704.0800170898438,707.97998046875,694.9500122070312,700.3499755859375,1983900
2002-07-30,722.5800170898438,731.3099975585938,722.22998046875,724.0800170898438,1415800
2002-07-31,725.030029296875,727.5800170898438,717.4199829101562,717.989990234375,1956000
2002-08-01,720.989990234375,721.3099975585938,702.4400024414062,707.7999877929688,1385200
2002-08-02,693.9500122070312,704.0900268554688,689.3800048828125,700.6799926757812,1611200
2002-08-05,690.77001953125,692.1199951171875,672.5900268554688,675.760009765625,1645400
2002-08-06,660.9400024414062,674.760009765625,660.9400024414062,673.780029296875,1421800
2002-08-07,685.0599975585938,689.4500122070312,677.6300048828125,679.3699951171875,1028900
2002-08-08,684.4000244140625,687.530029296875,677.8499755859375,684.489990234375,981700
2002-08-09,699.0900268554688,705.75,691.8699951171875,692.4500122070312,1457200
2002-08-12,693.989990234375,702.8300170898438,692.47998046875,695.3900146484375,827100
2002-08-13,695.1400146484375,708.7100219726562,693.3099975585938,708.6300048828125,803000
2002-08-14,699.2899780273438,713.719970703125,697.739990234375,711.239990234375,862500
2002-08-16,724.3300170898438,729.2100219726562,715.97998046875,718.2899780273438,796100
2002-08-19,722.8499755859375,729.0499877929688,713.2999877929688,717.5800170898438,1144900
2002-08-20,732.6199951171875,740.25,730.6900024414062,736.7000122070312,1700700
2002-08-21,734.4199829101562,746.510009765625,731.4500122070312,745.1199951171875,1508200
2002-08-22,749.2999877929688,752.4299926757812,743.3400268554688,745.75,1315700
2002-08-23,748.0999755859375,753.5,738.8099975585938,740.510009765625,824200
2002-08-26,731.8200073242188,737.2999877929688,730.3699951171875,734.7899780273438,685200
2002-08-27,737.0900268554688,737.510009765625,723.489990234375,724.1699829101562,699600
2002-08-28,718.3499755859375,732.1099853515625,718.3499755859375,724.0499877929688,652800
2002-08-29,720.5599975585938,724.9400024414062,717.0399780273438,724.9400024414062,1105400
2002-08-30,726.25,736.4000244140625,721.02001953125,736.4000244140625,805500
2002-09-02,739.8400268554688,751.97998046875,738.0900268554688,751.97998046875,673300
2002-09-03,752.8599853515625,755.4400024414062,740.4099731445312,740.5900268554688,780400
2002-09-04,726.5800170898438,728.8699951171875,717.0900268554688,723.0499877929688,593300
2002-09-05,730.969970703125,731.260009765625,720.739990234375,720.97998046875,578400
2002-09-06,716.25,720.1500244140625,707.2100219726562,708.72998046875,655100
2002-09-09,714.5800170898438,716.719970703125,696.1500244140625,697.8900146484375,904300
2002-09-10,701.6699829101562,713.2999877929688,701.6699829101562,713.2999877929688,636400
2002-09-11,717.969970703125,726.260009765625,716.3400268554688,724.7100219726562,582400
2002-09-12,725.4299926757812,739.219970703125,722.8400268554688,739.219970703125,688100
2002-09-13,726.1300048828125,727.4299926757812,716.489990234375,718.1699829101562,1242200
2002-09-16,721.4500122070312,721.7100219726562,700.75,704.3800048828125,839600
2002-09-17,715.1599731445312,726.8400268554688,709.72998046875,726.7999877929688,662800
2002-09-18,708.0599975585938,710.0,699.77001953125,703.8699951171875,568600
2002-09-19,705.1099853515625,715.1599731445312,702.02001953125,704.1199951171875,439800
2002-09-23,692.1400146484375,693.260009765625,677.1699829101562,679.4299926757812,488600
2002-09-24,667.2100219726562,677.75,665.97998046875,672.280029296875,582700
2002-09-25,669.3599853515625,669.72998046875,651.9299926757812,657.9600219726562,504500
2002-09-26,672.9099731445312,676.4199829101562,659.2000122070312,662.4099731445312,624100
2002-09-27,665.2000122070312,672.260009765625,660.530029296875,663.719970703125,1083900
2002-09-30,645.280029296875,648.8400268554688,639.739990234375,646.4199829101562,505700
2002-10-01,637.8099975585938,652.239990234375,637.77001953125,652.1300048828125,481500
2002-10-02,666.77001953125,666.969970703125,646.4500122070312,648.0999755859375,755600
2002-10-04,642.4299926757812,654.7000122070312,638.0,650.9199829101562,777600
2002-10-07,644.3200073242188,644.3200073242188,627.1599731445312,627.4000244140625,605900
2002-10-08,626.0900268554688,634.8400268554688,623.0599975585938,634.8400268554688,581100
2002-10-09,637.010009765625,637.010009765625,618.75,619.9400024414062,568200
2002-10-10,610.6799926757812,613.969970703125,584.0399780273438,584.0399780273438,680100
2002-10-11,602.8800048828125,604.469970703125,576.489990234375,587.510009765625,690100
2002-10-14,604.4299926757812,617.1599731445312,603.7999877929688,614.27001953125,585700
2002-10-15,620.760009765625,634.4400024414062,613.0900268554688,629.5700073242188,793200
2002-10-16,641.1199951171875,641.5800170898438,631.3699951171875,636.25,1207400
2002-10-17,633.4600219726562,647.7899780273438,625.6699829101562,644.6599731445312,1290300
2002-10-18,660.6699829101562,674.1900024414062,657.030029296875,670.7899780273438,1160600
2002-10-21,666.510009765625,668.3099975585938,652.6699829101562,652.6699829101562,1622900
2002-10-22,665.5399780273438,665.8499755859375,632.4500122070312,639.27001953125,1094900
2002-10-23,640.5599975585938,657.5399780273438,631.239990234375,657.4299926757812,1703700
2002-10-24,661.469970703125,666.2100219726562,650.7000122070312,654.97998046875,1678900
2002-10-25,646.0999755859375,662.3200073242188,646.0900268554688,655.8800048828125,1017000
2002-10-28,666.9600219726562,680.0700073242188,664.5399780273438,678.1400146484375,1248900
2002-10-29,675.0900268554688,682.8099975585938,672.469970703125,673.1799926757812,1643500
2002-10-30,672.4299926757812,672.8300170898438,651.8599853515625,658.030029296875,1356100
2002-10-31,664.7999877929688,670.1799926757812,653.1099853515625,658.9199829101562,1038900
2002-11-01,652.3400268554688,657.1199951171875,646.1500244140625,647.6500244140625,829000
2002-11-04,661.239990234375,672.6799926757812,658.0,672.6799926757812,1720000
2002-11-05,672.719970703125,674.6500244140625,660.969970703125,664.9000244140625,1264000
2002-11-06,673.9400024414062,683.3599853515625,672.5,682.5599975585938,1257700
2002-11-07,678.760009765625,688.469970703125,674.3400268554688,681.27001953125,852300
2002-11-08,668.0599975585938,674.8699951171875,664.239990234375,674.8499755859375,693800
2002-11-11,669.1599731445312,669.1599731445312,654.6500244140625,657.780029296875,672700
2002-11-12,644.6699829101562,656.5999755859375,643.3900146484375,654.4299926757812,907900
2002-11-13,656.1300048828125,658.5,646.760009765625,653.8499755859375,727400
2002-11-14,656.4099731445312,659.72998046875,650.4500122070312,652.1500244140625,641000
2002-11-15,669.1500244140625,673.5,665.3400268554688,672.9500122070312,1059500
2002-11-18,672.9199829101562,678.1199951171875,665.6300048828125,667.1300048828125,671400
2002-11-19,663.3499755859375,672.7000122070312,663.1300048828125,671.4400024414062,1511500
2002-11-20,669.1799926757812,682.8300170898438,666.7100219726562,682.0,1134300
2002-11-21,695.3699951171875,699.2899780273438,689.8599853515625,690.3800048828125,862100
2002-11-22,703.97998046875,704.3800048828125,692.489990234375,692.8699951171875,737600
2002-11-25,695.47998046875,706.8200073242188,694.97998046875,705.8599853515625,1486800
2002-11-26,705.9400024414062,707.2100219726562,697.3900146484375,702.27001953125,1445100
2002-11-27,694.6900024414062,709.1199951171875,694.510009765625,708.0700073242188,706900
2002-11-28,719.3300170898438,725.5999755859375,713.6699829101562,714.5399780273438,796000
2002-11-29,719.4600219726562,724.7999877929688,713.010009765625,724.7999877929688,713300
2002-12-02,724.989990234375,731.469970703125,719.9500122070312,730.1599731445312,741200
2002-12-03,730.739990234375,737.7000122070312,726.8900146484375,736.5700073242188,924600
